Ticker,Fast Period,Slow Period,Total Trades,Profitable Trades,Losing Trades,Total Profit/Loss,Profit Percentage,Buy Prices,Sell Prices
RADIOCITY,20,30,1,0,1,-16483,-16.48,24.75,10.800000190734863
RADIOCITY,20,35,1,0,1,-16455,-16.45,25.700000762939453,11.300000190734863
RADIOCITY,20,40,1,0,1,-16165,-16.17,24.299999237060547,11.25
RAILTEL,10,30,0,0,0,0,0.0,,
RAILTEL,10,35,0,0,0,0,0.0,,
RAILTEL,10,40,0,0,0,0,0.0,,
RAILTEL,15,30,0,0,0,0,0.0,,
RAILTEL,15,35,0,0,0,0,0.0,,
RAILTEL,15,40,0,0,0,0,0.0,,
RAILTEL,20,30,0,0,0,0,0.0,,
RAILTEL,20,35,0,0,0,0,0.0,,
RAILTEL,20,40,0,0,0,0,0.0,,
RAIN,10,30,4,2,2,14701,14.7,"34.54999923706055, 49.150001525878906, 54.900001525878906, 165.64999389648438","36.849998474121094, 37.599998474121094, 90.8499984741211, 168.75"
RAIN,10,35,4,2,2,24117,24.12,"30.170000076293945, 34.0, 54.900001525878906, 179.25","29.299999237060547, 37.54999923706055, 102.19999694824219, 152.60000610351562"
RAIN,10,40,2,1,1,32570,32.57,"50.79999923706055, 194.64999389648438","114.9000015258789, 162.39999389648438"
RAIN,15,30,4,2,2,14707,14.71,"34.54999923706055, 43.0, 66.5, 179.25","39.54999923706055, 35.849998474121094, 113.75, 149.0500030517578"
RAIN,15,35,3,1,2,4703,4.7,"41.20000076293945, 66.5, 194.64999389648438","35.849998474121094, 100.44999694824219, 152.60000610351562"
RAIN,15,40,4,1,3,4267,4.27,"41.20000076293945, 36.650001525878906, 54.900001525878906, 261.75","38.79999923706055, 35.849998474121094, 89.05000305175781, 163.9499969482422"
RAIN,20,30,4,1,3,-8940,-8.94,"32.040000915527344, 34.54999923706055, 85.30000305175781, 176.0","27.049999237060547, 37.29999923706055, 80.9000015258789, 152.60000610351562"
RAIN,20,35,3,1,2,-12452,-12.45,"38.79999923706055, 85.30000305175781, 261.75","33.0, 98.05000305175781, 162.39999389648438"
RAIN,20,40,3,1,2,3360,3.36,"36.650001525878906, 66.5, 240.89999389648438","33.0, 104.9000015258789, 153.89999389648438"
RAJESHEXPO,10,30,4,1,3,71898,71.9,"119.25, 142.14999389648438, 720.2000122070312, 765.4000244140625","101.19999694824219, 571.0, 618.7999877929688, 502.1000061035156"
RAJESHEXPO,10,35,4,1,3,79953,79.95,"119.25, 142.14999389648438, 678.4500122070312, 737.4500122070312","101.19999694824219, 607.0999755859375, 547.6500244140625, 502.1000061035156"
RAJESHEXPO,10,40,4,1,3,69497,69.5,"119.25, 142.14999389648438, 722.4000244140625, 737.4500122070312","96.0, 571.0, 618.7999877929688, 448.6499938964844"
RAJESHEXPO,15,30,3,2,1,103859,103.86,"84.9000015258789, 142.3000030517578, 842.5999755859375","98.8499984741211, 674.5999755859375, 499.04998779296875"
RAJESHEXPO,15,35,3,2,1,73852,73.85,"88.75, 169.89999389648438, 701.7999877929688","98.8499984741211, 657.5499877929688, 353.1000061035156"
RAJESHEXPO,15,40,4,2,2,70121,70.12,"88.75, 169.89999389648438, 720.2000122070312, 701.7999877929688","96.0, 669.3499755859375, 547.6500244140625, 366.54998779296875"
RAJESHEXPO,20,30,5,3,2,78063,78.06,"88.75, 195.0500030517578, 837.5499877929688, 447.04998779296875, 629.0499877929688","91.8499984741211, 763.7999877929688, 689.0999755859375, 450.3999938964844, 502.1000061035156"
RAJESHEXPO,20,35,3,1,2,49122,49.12,"118.1500015258789, 195.0500030517578, 625.4000244140625","77.30000305175781, 666.8499755859375, 353.1000061035156"
RAJESHEXPO,20,40,3,1,2,50514,50.51,"124.30000305175781, 195.0500030517578, 593.2999877929688","77.30000305175781, 674.1500244140625, 366.54998779296875"
RAJMET,10,30,0,0,0,0,0.0,,
RAJMET,10,35,0,0,0,0,0.0,,
RAJMET,10,40,0,0,0,0,0.0,,
RAJMET,15,30,0,0,0,0,0.0,,
RAJMET,15,35,0,0,0,0,0.0,,
RAJMET,15,40,0,0,0,0,0.0,,
RAJMET,20,30,0,0,0,0,0.0,,
RAJMET,20,35,0,0,0,0,0.0,,
RAJMET,20,40,0,0,0,0,0.0,,
RAJRATAN,10,30,0,0,0,0,0.0,,
RAJRATAN,10,35,0,0,0,0,0.0,,
RAJRATAN,10,40,0,0,0,0,0.0,,
RAJRATAN,15,30,0,0,0,0,0.0,,
RAJRATAN,15,35,0,0,0,0,0.0,,
RAJRATAN,15,40,0,0,0,0,0.0,,
RAJRATAN,20,30,0,0,0,0,0.0,,
RAJRATAN,20,35,0,0,0,0,0.0,,
RAJRATAN,20,40,0,0,0,0,0.0,,
RAJRILTD,10,30,5,0,5,-62096,-62.1,"112.0, 60.0, 20.0, 10.0, 79.8499984741211","98.0, 35.0, 10.0, 11.699999809265137, 23.200000762939453"
RAJRILTD,10,35,4,0,4,-53532,-53.53,"164.5, 50.0, 30.0, 79.8499984741211","80.0, 45.0, 17.100000381469727, 23.200000762939453"
RAJRILTD,10,40,3,0,3,-29311,-29.31,"148.0, 25.0, 54.20000076293945","87.0, 23.899999618530273, 23.200000762939453"
RAJRILTD,15,30,2,0,2,-18641,-18.64,"112.0, 60.0","87.0, 35.0"
RAJRILTD,15,35,2,0,2,-25959,-25.96,"151.0, 50.0","84.5, 35.0"
RAJRILTD,15,40,1,0,1,-7656,-7.66,119.5,88.0
RAJRILTD,20,30,2,0,2,-17295,-17.29,"157.5, 45.0","82.5, 35.0"
RAJRILTD,20,35,2,0,2,-29355,-29.35,"151.0, 50.0","82.5, 30.0"
RAJRILTD,20,40,2,1,1,-3474,-3.47,"114.0, 35.0","79.5, 35.0"
RAJSREESUG,10,30,4,0,4,-31653,-31.65,"101.19999694824219, 64.30000305175781, 45.0, 46.150001525878906","73.30000305175781, 55.0, 25.0, 32.900001525878906"
RAJSREESUG,10,35,3,0,3,-32192,-32.19,"93.69999694824219, 77.94999694824219, 46.150001525878906","73.30000305175781, 49.75, 23.049999237060547"
RAJSREESUG,10,40,2,0,2,-28867,-28.87,"92.0, 47.849998474121094","46.95000076293945, 23.5"
RAJSREESUG,15,30,3,0,3,-28546,-28.55,"93.69999694824219, 33.79999923706055, 47.849998474121094","53.099998474121094, 27.0, 29.399999618530273"
RAJSREESUG,15,35,2,0,2,-33820,-33.82,"92.0, 76.30000305175781","55.0, 23.5"
RAJSREESUG,15,40,2,0,2,-33163,-33.16,"87.19999694824219, 76.30000305175781","55.0, 22.75"
RAJSREESUG,20,30,3,0,3,-40554,-40.55,"75.0, 37.0, 76.30000305175781","46.95000076293945, 26.649999618530273, 23.5"
RAJSREESUG,20,35,2,0,2,-34411,-34.41,"92.0, 74.55000305175781","48.20000076293945, 24.049999237060547"
RAJSREESUG,20,40,2,0,2,-31911,-31.91,"77.55000305175781, 74.55000305175781","48.20000076293945, 23.5"
RAJTV,10,30,4,2,2,109275,109.28,"12.637499809265137, 16.987499237060547, 60.349998474121094, 56.849998474121094","12.75, 82.1500015258789, 60.45000076293945, 54.900001525878906"
RAJTV,10,35,1,1,0,79849,79.85,14.962499618530273,54.45000076293945
RAJTV,10,40,2,1,1,53566,53.57,"16.987499237060547, 40.45000076293945","47.0, 39.400001525878906"
RAJTV,15,30,4,2,2,38049,38.05,"12.637499809265137, 23.112499237060547, 60.349998474121094, 56.849998474121094","12.862500190734863, 54.45000076293945, 60.45000076293945, 54.900001525878906"
RAJTV,15,35,1,1,0,117968,117.97,12.837499618530273,63.599998474121094
RAJTV,15,40,1,1,0,71810,71.81,16.987499237060547,60.04999923706055
RAJTV,20,30,3,1,2,47000,47.0,"12.637499809265137, 23.112499237060547, 60.349998474121094","12.862500190734863, 63.599998474121094, 53.25"
RAJTV,20,35,1,1,0,95550,95.55,12.75,53.75
RAJTV,20,40,1,1,0,56622,56.62,16.987499237060547,49.54999923706055
RALLIS,10,30,4,1,3,87256,87.26,"27.516666412353516, 178.25, 234.0, 212.8000030517578","126.6500015258789, 147.1999969482422, 182.10000610351562, 200.1999969482422"
RALLIS,10,35,3,1,2,-10988,-10.99,"182.60000610351562, 191.60000610351562, 272.29998779296875","194.5500030517578, 170.39999389648438, 188.64999389648438"
RALLIS,10,40,3,1,2,-5216,-5.22,"182.60000610351562, 204.0500030517578, 290.70001220703125","221.3000030517578, 170.39999389648438, 225.10000610351562"
RALLIS,15,30,4,2,2,124654,124.65,"28.829999923706055, 182.60000610351562, 244.0500030517578, 290.70001220703125","159.64999389648438, 205.6999969482422, 182.10000610351562, 225.10000610351562"
RALLIS,15,35,3,1,2,-11474,-11.47,"182.60000610351562, 244.0500030517578, 293.70001220703125","226.89999389648438, 161.8000030517578, 210.3000030517578"
RALLIS,15,40,3,1,2,-12920,-12.92,"182.60000610351562, 241.8000030517578, 284.8999938964844","204.0500030517578, 160.35000610351562, 226.60000610351562"
RALLIS,20,30,4,2,2,87589,87.59,"28.200000762939453, 163.5500030517578, 227.1999969482422, 284.8999938964844","113.19999694824219, 226.89999389648438, 161.8000030517578, 210.3000030517578"
RALLIS,20,35,3,2,1,-2337,-2.34,"178.25, 208.0500030517578, 247.6999969482422","204.0500030517578, 160.35000610351562, 242.35000610351562"
RALLIS,20,40,3,1,2,-8130,-8.13,"178.25, 208.0500030517578, 281.95001220703125","234.0, 150.6999969482422, 196.4499969482422"
RAMANEWS,10,30,3,2,1,34515,34.52,"19.549999237060547, 9.699999809265137, 24.700000762939453","19.799999237060547, 24.549999237060547, 15.449999809265137"
RAMANEWS,10,35,3,2,1,23572,23.57,"15.699999809265137, 13.699999809265137, 19.5","19.799999237060547, 23.75, 15.399999618530273"
RAMANEWS,10,40,2,1,1,11179,11.18,"13.699999809265137, 18.75","21.649999618530273, 14.300000190734863"
RAMANEWS,15,30,3,1,2,24566,24.57,"22.649999618530273, 9.600000381469727, 19.799999237060547","17.75, 24.399999618530273, 11.600000381469727"
RAMANEWS,15,35,3,1,2,20639,20.64,"19.899999618530273, 12.75, 18.75","19.25, 26.25, 11.149999618530273"
RAMANEWS,15,40,2,1,1,7878,7.88,"12.75, 19.700000762939453","21.299999237060547, 11.149999618530273"
RAMANEWS,20,30,3,1,2,21567,21.57,"17.5, 9.699999809265137, 18.799999237060547","11.75, 23.75, 12.75"
RAMANEWS,20,35,3,1,2,14030,14.03,"19.25, 12.75, 20.200000762939453","11.050000190734863, 28.5, 12.75"
RAMANEWS,20,40,2,1,1,30645,30.65,"10.649999618530273, 17.049999237060547","24.100000381469727, 13.199999809265137"
RAMASTEEL,10,30,0,0,0,0,0.0,,
RAMASTEEL,10,35,0,0,0,0,0.0,,
RAMASTEEL,10,40,0,0,0,0,0.0,,
RAMASTEEL,15,30,0,0,0,0,0.0,,
RAMASTEEL,15,35,0,0,0,0,0.0,,
RAMASTEEL,15,40,0,0,0,0,0.0,,
RAMASTEEL,20,30,0,0,0,0,0.0,,
RAMASTEEL,20,35,0,0,0,0,0.0,,
RAMASTEEL,20,40,0,0,0,0,0.0,,
RAMCOCEM,10,30,5,2,3,34836,34.84,"102.80000305175781, 153.75, 265.1000061035156, 751.9000244140625, 781.0","81.55000305175781, 216.60000610351562, 600.7000122070312, 603.5999755859375, 757.0"
RAMCOCEM,10,35,4,1,3,104345,104.34,"101.94999694824219, 153.75, 736.4000244140625, 781.0","87.5999984741211, 735.9000244140625, 603.5999755859375, 757.0"
RAMCOCEM,10,40,2,1,1,119773,119.77,"116.94999694824219, 968.3499755859375","603.5999755859375, 757.0"
RAMCOCEM,15,30,4,1,3,135663,135.66,"102.80000305175781, 136.8000030517578, 781.3499755859375, 796.9500122070312","92.30000305175781, 783.9500122070312, 753.5, 721.7999877929688"
RAMCOCEM,15,35,4,1,3,117910,117.91,"106.1500015258789, 136.8000030517578, 754.6500244140625, 892.1500244140625","101.6500015258789, 728.0999755859375, 693.0499877929688, 674.7999877929688"
RAMCOCEM,15,40,2,1,1,168061,168.06,"101.6500015258789, 892.1500244140625","693.0499877929688, 700.25"
RAMCOCEM,20,30,3,1,2,133211,133.21,"116.05000305175781, 136.8000030517578, 691.9500122070312","87.5999984741211, 784.7999877929688, 675.7000122070312"
RAMCOCEM,20,35,3,2,1,113259,113.26,"106.1500015258789, 159.8000030517578, 693.0499877929688","102.69999694824219, 754.6500244140625, 756.6500244140625"
RAMCOCEM,20,40,2,2,0,139655,139.66,"92.30000305175781, 693.0499877929688","512.8499755859375, 756.6500244140625"
RAMCOIND,10,30,4,1,3,38040,38.04,"56.900001525878906, 61.900001525878906, 70.0, 252.10000610351562","43.20000076293945, 33.849998474121094, 222.10000610351562, 212.0"
RAMCOIND,10,35,4,1,3,19462,19.46,"56.900001525878906, 70.05000305175781, 70.5, 256.6499938964844","40.5, 33.849998474121094, 191.6999969482422, 187.8000030517578"
RAMCOIND,10,40,4,1,3,24258,24.26,"53.849998474121094, 70.05000305175781, 70.5, 282.5","40.5, 33.849998474121094, 204.9499969482422, 184.0500030517578"
RAMCOIND,15,30,4,1,3,5238,5.24,"54.20000076293945, 67.4000015258789, 90.5999984741211, 269.95001220703125","40.5, 31.700000762939453, 213.0500030517578, 165.25"
RAMCOIND,15,35,4,1,3,19084,19.08,"57.400001525878906, 52.70000076293945, 72.5, 269.3500061035156","38.5, 31.700000762939453, 207.9499969482422, 160.25"
RAMCOIND,15,40,4,1,3,-1960,-1.96,"57.400001525878906, 52.70000076293945, 79.69999694824219, 269.3500061035156","42.849998474121094, 31.700000762939453, 167.1999969482422, 160.25"
RAMCOIND,20,30,4,2,2,24811,24.81,"65.05000305175781, 52.70000076293945, 77.30000305175781, 269.3500061035156","42.04999923706055, 61.5, 196.4499969482422, 147.39999389648438"
RAMCOIND,20,35,4,2,2,26622,26.62,"61.599998474121094, 42.04999923706055, 69.6500015258789, 334.8999938964844","43.0, 63.900001525878906, 167.1999969482422, 124.05000305175781"
RAMCOIND,20,40,4,2,2,39979,39.98,"61.599998474121094, 36.54999923706055, 78.9000015258789, 294.45001220703125","44.099998474121094, 65.9000015258789, 183.14999389648438, 129.85000610351562"
RAMCOSYS,10,30,4,1,3,-8988,-8.99,"88.76016235351562, 123.32038116455078, 152.1602783203125, 599.75","60.73063659667969, 73.64900207519531, 313.20001220703125, 280.79998779296875"
RAMCOSYS,10,35,4,1,3,-2126,-2.13,"113.21449279785156, 123.32038116455078, 152.1602783203125, 599.75","55.1533317565918, 82.08646392822266, 369.3500061035156, 278.1499938964844"
RAMCOSYS,10,40,4,1,3,-10582,-10.58,"110.16365814208984, 123.32038116455078, 182.19190979003906, 651.0999755859375","55.1533317565918, 82.08646392822266, 376.3500061035156, 292.3999938964844"
RAMCOSYS,15,30,3,1,2,55713,55.71,"98.29401397705078, 93.52708435058594, 651.0999755859375","55.1533317565918, 369.3500061035156, 263.0"
RAMCOSYS,15,35,3,1,2,59138,59.14,"109.44861602783203, 93.52708435058594, 584.9500122070312","56.249725341796875, 384.29998779296875, 245.5"
RAMCOSYS,15,40,3,1,2,50308,50.31,"100.53446960449219, 93.52708435058594, 529.5499877929688","66.8322982788086, 338.6499938964844, 262.29998779296875"
RAMCOSYS,20,30,3,1,2,57996,58.0,"95.29084777832031, 99.10438537597656, 584.9500122070312","55.1533317565918, 384.29998779296875, 262.29998779296875"
RAMCOSYS,20,35,3,1,2,59973,59.97,"110.16365814208984, 87.71143341064453, 485.5","66.8322982788086, 338.6499938964844, 239.10000610351562"
RAMCOSYS,20,40,3,1,2,96819,96.82,"111.92742156982422, 87.71143341064453, 554.3499755859375","95.10017395019531, 431.8500061035156, 213.8000030517578"
RAMKY,10,30,1,1,0,13209,13.21,88.1500015258789,126.3499984741211
RAMKY,10,35,1,1,0,4269,4.27,81.3499984741211,96.0999984741211
RAMKY,10,40,1,0,1,-5491,-5.49,88.1500015258789,72.6500015258789
RAMKY,15,30,2,0,2,-6139,-6.14,"33.099998474121094, 80.9000015258789","28.950000762939453, 72.6500015258789"
RAMKY,15,35,1,0,1,-2939,-2.94,69.8499984741211,63.150001525878906
RAMKY,15,40,1,0,1,-4976,-4.98,69.8499984741211,59.0
RAMKY,20,30,2,1,1,-1932,-1.93,"32.099998474121094, 62.25","32.20000076293945, 59.0"
RAMKY,20,35,1,0,1,-9352,-9.35,72.75,48.900001525878906
RAMKY,20,40,1,0,1,-15567,-15.57,67.94999694824219,33.79999923706055
RANASUG,10,30,4,2,2,90741,90.74,"12.449999809265137, 3.450000047683716, 4.099999904632568, 5.650000095367432","7.800000190734863, 2.799999952316284, 5.75, 23.899999618530273"
RANASUG,10,35,3,2,1,64749,64.75,"3.299999952316284, 4.099999904632568, 7.199999809265137","2.700000047683716, 4.199999809265137, 23.850000381469727"
RANASUG,10,40,3,2,1,68199,68.2,"3.25, 4.099999904632568, 6.150000095367432","2.6500000953674316, 4.400000095367432, 21.0"
RANASUG,15,30,4,2,2,88190,88.19,"12.449999809265137, 3.049999952316284, 4.949999809265137, 6.150000095367432","5.949999809265137, 3.799999952316284, 4.949999809265137, 25.799999237060547"
RANASUG,15,35,2,2,0,110956,110.96,"3.049999952316284, 5.599999904632568","4.400000095367432, 23.700000762939453"
RANASUG,15,40,3,1,2,51609,51.61,"2.950000047683716, 3.799999952316284, 7.099999904632568","2.450000047683716, 3.450000047683716, 21.0"
RANASUG,20,30,3,2,1,112991,112.99,"9.899999618530273, 2.6500000953674316, 5.599999904632568","5.599999904632568, 4.400000095367432, 25.149999618530273"
RANASUG,20,35,3,2,1,76687,76.69,"7.800000190734863, 2.3499999046325684, 7.099999904632568","5.949999809265137, 3.4000000953674316, 23.850000381469727"
RANASUG,20,40,2,2,0,84742,84.74,"2.4000000953674316, 6.900000095367432","3.9000000953674316, 21.0"
RANEENGINE,10,30,2,1,1,1340,1.34,"364.6000061035156, 294.20001220703125","456.3500061035156, 232.10000610351562"
RANEENGINE,10,35,2,1,1,8543,8.54,"364.6000061035156, 261.45001220703125","504.45001220703125, 231.10000610351562"
RANEENGINE,10,40,1,1,0,13502,13.5,350.0,504.45001220703125
RANEENGINE,15,30,2,1,1,5767,5.77,"353.0, 270.54998779296875","479.3999938964844, 220.75"
RANEENGINE,15,35,2,1,1,1108,1.11,"353.0, 277.0","452.3999938964844, 209.25"
RANEENGINE,15,40,2,1,1,-2361,-2.36,"441.0, 243.85000610351562","452.3999938964844, 209.25"
RANEENGINE,20,30,3,1,2,-4396,-4.4,"441.0, 592.6500244140625, 280.3500061035156","586.9000244140625, 451.45001220703125, 200.8000030517578"
RANEENGINE,20,35,2,1,1,-1245,-1.25,"441.0, 239.4499969482422","452.5, 219.8000030517578"
RANEENGINE,20,40,2,1,1,8109,8.11,"500.70001220703125, 227.9499969482422","456.8999938964844, 295.8500061035156"
RANEHOLDIN,10,30,2,2,0,67470,67.47,"149.25, 406.6000061035156","203.64999389648438, 1191.25"
RANEHOLDIN,10,35,2,2,0,66003,66.0,"166.75, 406.6000061035156","205.0500030517578, 1210.8499755859375"
RANEHOLDIN,10,40,2,1,1,56684,56.68,"213.6999969482422, 406.6000061035156","198.60000610351562, 1220.0"
RANEHOLDIN,15,30,2,2,0,51559,51.56,"197.25, 395.54998779296875","205.0500030517578, 1054.75"
RANEHOLDIN,15,35,2,2,0,41936,41.94,"197.25, 395.54998779296875","199.9499969482422, 917.5499877929688"
RANEHOLDIN,15,40,2,1,1,41221,41.22,"220.5, 395.54998779296875","212.75, 956.75"
RANEHOLDIN,20,30,2,1,1,28504,28.5,"225.39999389648438, 451.45001220703125","199.9499969482422, 920.9000244140625"
RANEHOLDIN,20,35,2,1,1,24218,24.22,"237.75, 451.45001220703125","198.60000610351562, 887.1500244140625"
RANEHOLDIN,20,40,2,1,1,15871,15.87,"244.10000610351562, 451.45001220703125","203.0500030517578, 776.5999755859375"
RATNAMANI,10,30,2,1,1,92856,92.86,"83.13333129882812, 84.0","61.166664123535156, 368.5333251953125"
RATNAMANI,10,35,1,0,1,-4964,-4.96,91.33333587646484,72.93333435058594
RATNAMANI,10,40,1,0,1,-4537,-4.54,79.46666717529297,65.4000015258789
RATNAMANI,15,30,3,2,1,112664,112.66,"89.0, 89.80000305175781, 547.2333374023438","70.33333587646484, 429.29998779296875, 632.1333618164062"
RATNAMANI,15,35,1,0,1,-4418,-4.42,78.43333435058594,69.0
RATNAMANI,15,40,1,0,1,-2285,-2.28,83.83333587646484,76.33333587646484
RATNAMANI,20,30,3,2,1,114379,114.38,"91.33333587646484, 94.0999984741211, 586.433349609375","69.0, 452.9666748046875, 729.2666625976562"
RATNAMANI,20,35,2,1,1,157707,157.71,"79.46666717529297, 87.53333282470703","70.23332977294922, 547.2333374023438"
RATNAMANI,20,40,1,0,1,-4328,-4.33,85.93333435058594,72.69999694824219
RAYMOND,10,30,3,2,1,19303,19.3,"211.64999389648438, 454.6499938964844, 534.4000244140625","274.1499938964844, 413.29998779296875, 771.6500244140625"
RAYMOND,10,35,2,2,0,22705,22.7,"229.85000610351562, 436.8999938964844","247.8000030517578, 731.2000122070312"
RAYMOND,10,40,2,1,1,-6059,-6.06,"361.79998779296875, 436.8999938964844","185.35000610351562, 558.25"
RAYMOND,15,30,3,2,1,5768,5.77,"233.5500030517578, 488.25, 494.95001220703125","185.35000610351562, 534.4000244140625, 657.9500122070312"
RAYMOND,15,35,2,1,1,-4611,-4.61,"361.79998779296875, 488.25","247.8000030517578, 569.75"
RAYMOND,15,40,2,1,1,-8946,-8.95,"366.75, 488.25","190.64999389648438, 580.25"
RAYMOND,20,30,3,1,2,-15104,-15.1,"366.75, 497.8500061035156, 743.7000122070312","185.35000610351562, 603.4500122070312, 558.25"
RAYMOND,20,35,2,1,1,-3288,-3.29,"431.25, 497.8500061035156","185.35000610351562, 733.75"
RAYMOND,20,40,2,1,1,5351,5.35,"342.95001220703125, 443.04998779296875","228.3000030517578, 668.9000244140625"
RBA,10,30,0,0,0,0,0.0,,
RBA,10,35,0,0,0,0,0.0,,
RBA,10,40,0,0,0,0,0.0,,
RBA,15,30,0,0,0,0,0.0,,
RBA,15,35,0,0,0,0,0.0,,
RBA,15,40,0,0,0,0,0.0,,
RBA,20,30,0,0,0,0,0.0,,
RBA,20,35,0,0,0,0,0.0,,
RBA,20,40,0,0,0,0,0.0,,
RBL,10,30,2,1,1,99789,99.79,"135.0, 800.2000122070312","606.1500244140625, 715.1500244140625"
RBL,10,35,2,1,1,74063,74.06,"145.0, 849.2999877929688","523.4000244140625, 720.9500122070312"
RBL,10,40,2,1,1,85315,85.31,"145.0, 800.1500244140625","552.3499755859375, 782.3499755859375"
RBL,15,30,3,2,1,50130,50.13,"108.55000305175781, 204.64999389648438, 849.2999877929688","115.44999694824219, 552.3499755859375, 732.7999877929688"
RBL,15,35,2,1,1,43237,43.24,"204.64999389648438, 796.5","532.3499755859375, 675.2999877929688"
RBL,15,40,2,1,1,39100,39.1,"204.64999389648438, 921.1500244140625","528.5999755859375, 630.5999755859375"
RBL,20,30,3,1,2,46088,46.09,"129.39999389648438, 204.64999389648438, 800.1500244140625","113.19999694824219, 563.6500244140625, 675.2999877929688"
RBL,20,35,2,1,1,53178,53.18,"204.64999389648438, 872.0999755859375","599.7000122070312, 708.9500122070312"
RBL,20,40,2,1,1,40180,40.18,"241.1999969482422, 1014.5","633.5999755859375, 744.5499877929688"
RBLBANK,10,30,0,0,0,0,0.0,,
RBLBANK,10,35,0,0,0,0,0.0,,
RBLBANK,10,40,0,0,0,0,0.0,,
RBLBANK,15,30,0,0,0,0,0.0,,
RBLBANK,15,35,0,0,0,0,0.0,,
RBLBANK,15,40,0,0,0,0,0.0,,
RBLBANK,20,30,0,0,0,0,0.0,,
RBLBANK,20,35,0,0,0,0,0.0,,
RBLBANK,20,40,0,0,0,0,0.0,,
RCF,10,30,4,1,3,-27368,-27.37,"50.25, 70.30000305175781, 57.95000076293945, 81.75","34.099998474121094, 73.75, 38.349998474121094, 58.25"
RCF,10,35,3,0,3,-23138,-23.14,"60.45000076293945, 66.69999694824219, 81.75","46.150001525878906, 45.45000076293945, 63.25"
RCF,10,40,3,0,3,-21716,-21.72,"70.44999694824219, 66.69999694824219, 81.75","66.1500015258789, 45.45000076293945, 52.599998474121094"
RCF,15,30,4,0,4,-36353,-36.35,"61.70000076293945, 79.6500015258789, 68.30000305175781, 88.25","44.849998474121094, 66.30000305175781, 43.099998474121094, 52.599998474121094"
RCF,15,35,3,0,3,-25818,-25.82,"92.80000305175781, 64.94999694824219, 88.25","66.1500015258789, 49.5, 57.04999923706055"
